x,y
0.01335402700483395,1.6977490338617725e-05
0.2527692458387828,0.008571579828862218
0.06258837401094294,0.00017345897598551176
0.16644055416175488,0.002312185835799005
0.022572178509369857,3.350971263196451e-05
0.04959207204149751,0.00011596636163417617
0.45525422434697915,0.06770706245793191
0.12003614160630062,0.0009498351204786062
0.1696596194022006,0.002601696392918495
0.7321945681673576,0.3876321231083861
0.017837369635662886,3.225671297469976e-05
0.4471908098071804,0.06523620192603355
0.7021496663780504,0.33540324389567816
0.3309988797168146,0.023260578267165034
0.3891419125761812,0.04076714555740076
0.0569709626498459,0.00019283182745509072
0.1561205061052608,0.002244431007227152
0.14979662365666566,0.002020114885858747
0.12366889801180148,0.0012109769297526801
0.560720233375695,0.15187175590703547
0.4026314646808193,0.04749990603700052
0.4480940264879382,0.06924548647481009
0.11725057661134744,0.0011166773976664668
0.04963559115867266,0.00018016856638280004
0.8657644742443048,0.7566280312788386
0.4736318003761395,0.08578277836219386
0.23058742398637988,0.007972760142939466
0.17781119180212787,0.003704499156732745
0.5708466912427376,0.16820449466464443
0.3989718365448581,0.048467882237955964
0.13532008611223553,0.0018086278396950916
0.3567890021009976,0.03366970596472349
0.2075995331075671,0.006132552191637267
0.8034729313923368,0.5898954489694358
0.026375986876806534,9.981845250728192e-05
0.3160431076424981,0.023203439340550806
0.06157406195837126,0.00034706359528508375
0.31558886710993567,0.023414268611624222
0.1110198679532817,0.0012300149705195007
0.062484606096527825,0.0003776998712877725
0.12500269589951246,0.0016846591863220876
0.056200968969907714,0.0003268858945646128
0.18700124909414248,0.005001220061285521
0.07661822510398798,0.0005955413488125652
0.017588371985708118,9.169562268278299e-05
0.3403344836406991,0.03149531823224341
0.5103865733961462,0.12281831364112156
0.23039871478423551,0.009557874258474292
0.46390722212979346,0.08942810504755641
0.07532443269944604,0.0006381081377234355
0.2826132010569874,0.018120204279311367
0.05535939877964329,0.00038756538752283027
0.2974855140292736,0.021541098588986566
0.09421618178293827,0.0010615622494585593
0.5903530283990304,0.21044993550806287
0.4858735484625922,0.10817591029679699
0.4622224160426162,0.09185061902445811
0.017391934378402692,0.00012794815194956764
0.10603424551600726,0.0014657658435896235
0.30505909911435997,0.024432694371008604
0.0766163804480498,0.0007887762842536208
0.13320866661605885,0.0025559477041919125
0.22026947444992429,0.009546166423940787
0.9620589222631624,1.2389914524807384
0.2937591595271903,0.022524714351643382
0.7041717308970955,0.40650834735100305
0.643885887452873,0.2980369914505701
0.36660922175304456,0.04566153475977823
0.12170784836461765,0.002259729228050727
0.9524562725172657,1.21294408780932
0.431980848492705,0.07869047391700494
0.39557025493323533,0.059504405393484595
0.11344500603955068,0.0020368486425124156
0.021039136481170465,0.0002122738788874799
0.31563420892107613,0.029939354486726844
0.09215485109585461,0.001392042705276235
0.08399261173158477,0.0011882800010115523
0.5595814124246864,0.19196794037359477
0.3821365321436126,0.055397714176627526
0.5591537627722966,0.19302594307790258
0.3675272675604108,0.04958019387263709
0.1006562472048923,0.0017894059402050408
0.03719146721589947,0.00041672574902226154
0.6483209294624678,0.3243701464677002
0.28128299198082246,0.0227351701748335
0.11302073768694598,0.002373077997233849
0.6581350344531416,0.34517561848211364
0.17209349503108,0.006245816116434839
0.5464809586481105,0.18539236235537337
0.21169065438892956,0.010758192696162612
0.12201436248519062,0.0029498845179670055
0.28849828850272696,0.02565225732989732
0.35226666041336635,0.04660913290495463
0.05660894850026515,0.000828400410132582
0.47561687906107886,0.1206235200863758
0.9159392492859462,1.126910428331602
0.3786597380649117,0.05941380440825719
1.0210448478912917,1.6698640337619746
0.23818297390353688,0.015805655956675827
0.3539865727460543,0.04923158284671949
1.399486557846352,5.298896432824396
0.022549354650055146,0.00039462665244647193
0.32829215290050057,0.04005086439112134
0.91218569305928,1.133916248490292
0.23681032107287095,0.016281803187384713
0.2519826905686198,0.019367867109768795
0.11150404231049034,0.002959618692045334
0.06247284630093214,0.0011683364693906469
0.023867517619969268,0.00046624333950308025
0.15193649141260115,0.005776111947610543
0.0985687324175389,0.0024722393107472563
0.28894545579596403,0.029384840060499885
0.37335351761821306,0.062054210345762084
0.007567351373309585,0.0003223097332213583
0.1049416967412315,0.0028986215515270112
0.4181857698269238,0.08883732379170448
0.058713483437162366,0.0012265383737839492
0.22451010027485777,0.0156344950092948
0.3222788239414378,0.04175664200396786
0.004565178877499195,0.00033215024596654896
0.24236338327147972,0.019454013886911665
0.23374543619728785,0.017849872952040963
0.03984767750210524,0.0008811131933588957
0.03723652211305965,0.0008420479764838707
0.025684020544742378,0.0006466106051371264
0.3523070166475763,0.0561361104077206
0.006689334808092722,0.0004043740011687784
0.06628593547388409,0.0016673378239184153
0.37205571934862264,0.06686516717999083
0.5305807039341531,0.19876370430249216
0.24594286379849783,0.021683427902254887
0.2880224227991815,0.03308345161021962
0.018621345319663044,0.0006192942881124576
0.054017490554788675,0.001411126246682353
0.7581135732375267,0.6519742953328655
0.0034551964515995054,0.0004371001008616026
0.004488583728646903,0.00045805035952360305
0.2963100241094467,0.03706865728120201
0.6774661285528895,0.4534684700303762
0.013739621848578059,0.0006161682704486973
0.01774173299697642,0.0006925535144908847
0.04480374655332343,0.0013019552076363058
0.20151939550659828,0.014555032034711162
0.36257870476062215,0.06715831280895387
0.712339383267225,0.5457284554578662
0.016105484292857148,0.0007221882298840473
0.4019412929873095,0.09179693749863257
0.04285133151485913,0.0013593851974112465
0.22627518770084645,0.020010139516380115
0.21800134389194978,0.01844013886989977
0.22704950891083017,0.02046342466587153
0.28454371129387007,0.036263690188885735
0.12772430172898167,0.0061670151446410245
0.4569002302756885,0.138528776440496
0.8721578262055928,1.1081439556251766
0.007186854791783422,0.0006836920735432503
0.26841238155478836,0.032196506214175656
0.32573061511697815,0.053788104890597314
0.030814090607377595,0.0012316388878208088
0.031015040733527392,0.0012546739165739977
0.07468584666393008,0.002924360110966756
0.3067764423690272,0.046875983606578325
0.19931332591532497,0.016519931698014568
0.1679897226740331,0.011553996830103806
0.24546778232229913,0.027171683049743524
0.20833504628491925,0.018648392331078914
0.017242073193822077,0.0010292660872636852
0.4147902589951717,0.11109709819390404
0.14147921150112255,0.008618512423583174
0.3405113851111201,0.06472458268897681
0.43985740671559564,0.13344883456472964
0.004655001795055307,0.0008327050913393264
0.016644676015747092,0.0011100593171024873
0.07511269525639229,0.0034109529076426404
0.07614512170089956,0.00350802332262217
0.47340767027138125,0.16914015019577205
0.030120927478646455,0.001558264190704723
0.1035875895524348,0.005539803596540994
0.11457953720633537,0.006549408646066381
0.6995247494819996,0.5731434327734053
0.11034566534033301,0.006286754315634319
0.17806681827420107,0.015001649662308493
0.5542465498700829,0.2790691189229842
0.8589863351192587,1.1352897567602243
0.03928504491894149,0.0020660138347964323
0.036214089649227295,0.0019744662062007854
0.31499797022185766,0.05776518647939488
0.4291433474956903,0.13403018434253985
0.5999952454827266,0.36370851837629276
0.1698351617356256,0.014513824022774681
0.046115132784469666,0.0025194996765163535
0.0492760479270366,0.002696242936820996
0.2213323171821372,0.02575305394990778
0.8168243885042475,0.9870929421162783
0.6375074962236037,0.44796671832055496
0.7830359662820529,0.8646912055875828
0.2440652709331538,0.032935106507687044
0.1405415459210061,0.010904805897789287
0.7093054839205447,0.6347381358032511
0.5486459492683697,0.28803795892399886
0.07648571056445891,0.004647664539109662
0.14341222892293937,0.011672943161844503
0.600897703466302,0.3833272919566498
0.4429580247177223,0.15711004905061107
0.46699335057467556,0.18325931178697227
0.08135296043739591,0.005260513661653805
0.17748095364361502,0.017965736227932756
0.9676869448392597,1.7918857629200247
0.10120092469281632,0.0071873942890808284
0.034374703393940366,0.002563353338907974
0.5878927558972452,0.3686288474527522
0.1421862405314376,0.01246852757389204
0.5554543262052886,0.31320624593972324
0.14751800347790298,0.013494175886722064
0.109392010227627,0.00847035581759519
0.32769195181475796,0.07444160653172681
0.16823486464796583,0.017469037366012
0.857682356361406,1.2325847094399442
0.3799806054184432,0.11056238091031
0.49186383712219406,0.22560642453016927
0.38962632957200166,0.11922990911534155
0.10558528358268043,0.008568563539573762
0.41046304952934926,0.1382716113379331
0.6496687578162154,0.5211930290941754
